CLAVE;NOMBRE;$ LISTA;EMPAQUE;GRANEL;DESC
1010900700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 7;182,31;10;40;78,00%
1010900760;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 7-1/2;267,81;10;50;78,00%
1010900800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 8;204,97;10;40;78,00%
1010900900;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 9;279,03;10;40;78,00%
1010901000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 10;324,45;6;24;78,00%
1010901100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 11;355,35;6;24;78,00%
1010901200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 3/4-10 x 12;382,69;6;24;78,00%
1010950200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 2;94,76;25;100;78,00%
1010950220;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 2.1/4;117,42;10;80;78,00%
1010950260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 2.1/2;107,12;10;80;78,00%
1010950290;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 2.3/4;131,84;10;60;78,00%
1010950300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 3;114,33;10;60;78,00%
1010950360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 3.1/2;149,87;10;60;78,00%
1010950400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 4;143,48;10;60;78,00%
1010950460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 4.1/2;173,04;10;50;78,00%
1010950500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 5;171,50;10;50;78,00%
1010950560;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 5.1/2;221,45;10;40;78,00%
1010950600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 6;243,08;10;40;78,00%
1010950660;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 6-1/2;315,18;10;40;78,00%
1010950700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 7;289,43;10;40;78,00%
1010950800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 8;324,45;5;30;78,00%
1010951000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 10;395,52;5;20;78,00%
1010951100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 11;520,15;5;25;78,00%
1010951200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 7/8-9 x 12;525,30;5;20;78,00%
1011000160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 1-1/2;181,28;10;60;78,00%
1011000190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 1-3/4;194,67;10;50;78,00%
1011000200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 2;233,74;15;60;78,00%
1011000220;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 X 2.1/4;260,45;5;60;78,00%
1011000260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 2.1/2;177,16;10;50;78,00%
1011000290;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 2.3/4;192,20;10;50;78,00%
1011000300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 3;158,62;10;50;78,00%
1011000360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 3.1/2;176,13;10;40;78,00%
1011000400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 4;195,70;10;40;78,00%
1011000460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 4.1/2;216,30;10;40;78,00%
1011000500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 5;231,75;10;40;78,00%
1011000560;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 5.1/2;251,32;5;30;78,00%
1011000600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 6;288,40;5;30;78,00%
1011000660;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 6.1/2;329,60;5;30;78,00%
1011000700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 7;317,24;5;30;78,00%
1011000760;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 X 7.1/2;400,67;5;20;78,00%
1011000800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 8;373,89;5;20;78,00%
1011000900;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 9;492,34;5;20;78,00%
1011001000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 10;539,72;3;12;78,00%
1011001100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 11;630,36;3;12;78,00%
1011001200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 12;680,83;3;12;78,00%
1011001300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 13;1843,13;5;15;78,00%
1011001400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 14;1976,70;5;15;78,00%
1011001500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-8 x 15;2083,55;5;15;78,00%
1011100300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 3;297,67;5;40;78,00%
1011100360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 3.1/2;324,04;5;30;78,00%
1011100400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 4;354,06;5;30;78,00%
1011100460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 4.1/2;386,25;5;30;78,00%
1011100500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 5;418,18;5;25;78,00%
1011100560;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 5.1/2;450,11;5;25;78,00%
1011100600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 6;481,78;5;25;78,00%
1011100700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 7;545,90;4;20;78,00%
1011100800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 8;609,76;4;20;78,00%
1011100900;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 9;673,62;3;18;78,00%
1011101000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 10;737,48;4;16;78,00%
1011101100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 11;844,60;2;14;78,00%
1011101200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1.1/8-7 X 12;921,85;3;18;78,00%
1011200190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 1-3/4;1055,13;5;30;78,00%
1011200260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 2.1/2;473,80;5;35;78,00%
1011200300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 3;360,50;5;30;78,00%
1011200360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 3.1/2;409,94;5;30;78,00%
1011200400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 4;426,94;5;25;78,00%
1011200460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 4.1/2;464,53;5;25;78,00%
1011200500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 5;503,67;4;20;78,00%
1011200560;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 5.1/2;542,81;4;20;78,00%
1011200600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 6;581,44;4;16;78,00%
1011200660;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 6.1/2;620,58;3;18;78,00%
1011200700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 7;660,23;4;16;78,00%
1011200760;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 7-1/2;919,28;5;15;78,00%
1011200800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 8;736,45;3;15;78,00%
1011200900;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 9;849,75;2;12;78,00%
1011201000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 10;918,76;3;12;78,00%
1011201100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 11;1048,03;5;10;78,00%
1011201200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/4-7 x 12;1133,26;3;12;78,00%
1011600260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 2-1/2;718,94;5;20;78,00%
1011600300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 3;619,03;5;20;78,00%
1011600360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 3.1/2;666,41;4;16;78,00%
1011600400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 4;713,79;4;16;78,00%
1011600460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 4.1/2;761,17;3;15;78,00%
1011600500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 5;808,76;2;14;78,00%
1011600560;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 5.1/2;864,89;2;12;78,00%
1011600600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 6;920,82;3;12;78,00%
1011600660;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 6.1/2;975,93;3;12;78,00%
1011600700;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 7;1030,93;3;12;78,00%
1011600760;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 7-1/2;1339,00;5;10;78,00%
1011600800;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 8;1180,38;2;8;78,00%
1011600900;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 9;1294,71;3;9;78,00%
1011601000;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 10;1410,07;2;8;78,00%
1011601100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 11;1843,70;5;10;78,00%
1011601200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO NC - 1-1/2-6 x 12;1671,69;1;6;78,00%
1015100020;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 1/4;3,80;250;5000;78,00%
1015100030;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 5/16;4,14;250;5000;78,00%
1015100040;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 3/8;1,64;100;4500;78,00%
1015100060;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 1/2;1,69;100;4500;78,00%
1015100080;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 5/8;2,32;100;3000;78,00%
1015100090;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 3/4;1,93;100;4500;78,00%
1015100100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 1;2,40;100;2400;78,00%
1015100120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 1.1/4;3,22;100;2400;78,00%
1015100160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 1.1/2;3,62;100;2400;78,00%
1015100200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 2;4,38;100;1800;78,00%
1015100260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 2.1/2;13,36;50;1750;78,00%
1015100300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 10-32 x 3;17,37;50;1500;78,00%
1015200060;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 1/2;2,52;200;3600;78,00%
1015200080;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 5/8;2,95;200;2400;78,00%
1015200090;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 3/4;2,95;200;2400;78,00%
1015200100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 1;3,33;200;2400;78,00%
1015200120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 1.1/4;4,16;100;1800;78,00%
1015200160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 1.1/2;4,97;200;2000;78,00%
1015200190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 1.3/4;8,24;125;1250;78,00%
1015200200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 2;6,59;200;1200;78,00%
1015200260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 2.1/2;8,24;100;1200;78,00%
1015200300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 3;10,40;100;1000;78,00%
1015200360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/4-28 x 3.1/2;27,40;100;800;78,00%
1015300060;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 1/2;4,41;200;2400;78,00%
1015300090;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 3/4;4,94;100;1800;78,00%
1015300100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 1;5,77;200;1600;78,00%
1015300120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 1.1/4;7,03;100;1200;78,00%
1015300160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 1.1/2;7,40;100;1200;78,00%
1015300190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 1.3/4;17,78;100;1000;78,00%
1015300200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 2;9,84;100;800;78,00%
1015300260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 2.1/2;12,66;50;600;78,00%
1015300300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 3;21,70;50;500;78,00%
1015300360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/16-24 x 3.1/2;37,39;50;600;78,00%
1015400090;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 3/4;8,09;100;1200;78,00%
1015400100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 1;8,99;100;1000;78,00%
1015400120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 1.1/4;10,54;100;1000;78,00%
1015400160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 1.1/2;11,38;100;800;78,00%
1015400190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 1.3/4;28,05;100;800;78,00%
1015400200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 2;14,73;100;600;78,00%
1015400260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 2.1/2;18,85;50;500;78,00%
1015400300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/8-24 x 3;22,20;50;400;78,00%
1015500100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 1;14,61;50;600;78,00%
1015500120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 1.1/4;16,39;50;600;78,00%
1015500160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 1.1/2;18,39;50;500;78,00%
1015500200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 2;22,71;50;400;78,00%
1015500260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 2.1/2;28,55;50;400;78,00%
1015500300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 7/16-20 x 3;33,31;25;250;78,00%
1015600100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 1;19,78;100;500;78,00%
1015600120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 1.1/4;21,42;50;400;78,00%
1015600160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 1.1/2;23,48;50;400;78,00%
1015600190;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 1.3/4;29,85;25;400;78,00%
1015600200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 2;27,81;50;300;78,00%
1015600260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 2.1/2;34,40;50;250;78,00%
1015600300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 3;42,75;50;200;78,00%
1015600360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 3.1/2;61,80;25;175;78,00%
1015600400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 4;61,80;25;200;78,00%
1015600460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 4.1/2;118,97;25;150;78,00%
1015600500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 5;66,95;25;150;78,00%
1015600600;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 1/2-20 x 6;85,80;25;125;78,00%
1015800100;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 1;70,12;25;250;78,00%
1015800120;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 1.1/4;70,77;25;250;78,00%
1015800160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 1.1/2;42,23;25;250;78,00%
1015800200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 2;49,44;25;200;78,00%
1015800260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 2.1/2;57,89;25;150;78,00%
1015800300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 3;67,16;25;150;78,00%
1015800360;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 3.1/2;77,77;25;125;78,00%
1015800400;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 4;87,76;25;100;78,00%
1015800460;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 4.1/2;105,06;5;75;78,00%
1015800500;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 5/8-18 x 5;114,54;5;100;78,00%
1015900160;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/4-16 x 1.1/2;69,63;25;150;78,00%
1015900200;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/4-16 x 2;80,34;25;125;78,00%
1015900260;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/4-16 x 2.1/2;91,16;25;100;78,00%
1015900300;TORNILLO SOCKET CABEZA/CILINDRO NEGRO FINO - 3/4-16 x 3;105,27;25;100;78,00%
1017004020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 6-32 x 1/4;3,66;125;2500;77,00%
1017004040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 6-32 x 3/8;4,36;125;2500;77,00%
1017004060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 6-32 x 1/2;5,03;125;2500;77,00%
1017004090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 6-32 x 3/4;6,68;125;2500;77,00%
1017004100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 6-32 x 1 nuevo;7,83;125;2500;77,00%
1017005040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 8-32 x 3/8;7,32;125;2500;77,00%
1017005060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 8-32 x 1/2;7,93;125;2500;77,00%
1017005090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 8-32 x 3/4;8,29;125;2500;77,00%
1017005100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 8-32 x 1;8,83;125;2500;77,00%
1017010040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 10-24 x 3/8;5,89;125;2500;77,00%
1017010060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 10-24 x 1/2;6,36;125;2500;77,00%
1017010090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 10-24 x 3/4;7,22;125;2500;77,00%
1017010100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 10-24 x 1;8,05;125;2500;77,00%
1017010120;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 10-24 x 1-1/4;9,15;125;2500;77,00%
1017020040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 3/8;6,06;125;2500;77,00%
1017020060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 1/2;6,72;125;2500;77,00%
1017020080;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 5/8;7,41;125;2500;77,00%
1017020090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 X 3/4;8,03;125;2500;77,00%
1017020095;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 7/8;8,70;125;2500;77,00%
1017020100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 1;9,35;125;2500;77,00%
1017020120;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 1-1/4;10,15;125;1250;77,00%
1017020160;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 1-1/2;11,25;125;1250;77,00%
1017020200;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/4-20 x 2;14,85;100;1000;77,00%
1017030040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 3/8;14,41;125;2500;77,00%
1017030060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 1/2;14,62;125;2500;77,00%
1017030080;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 5/8;15,90;125;2500;77,00%
1017030090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 3/4;17,04;125;2500;77,00%
1017030095;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 7/8;17,92;125;1250;77,00%
1017030100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 1;19,17;125;1250;77,00%
1017030120;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 1-1/4;21,09;125;1250;77,00%
1017030160;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 1-1/2;23,12;125;1250;77,00%
1017030200;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 5/16-18 x 2;33,61;100;1000;77,00%
1017040060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 1/2;23,34;125;1250;77,00%
1017040080;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 5/8;25,02;125;1250;77,00%
1017040090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 X 3/4;26,21;100;1000;77,00%
1017040095;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 7/8;27,80;100;1000;77,00%
1017040100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 1;29,56;100;1000;77,00%
1017040120;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 1-1/4;32,52;100;1000;77,00%
1017040160;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 1-1/2;35,44;100;1000;77,00%
1017040200;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 3/8-16 x 2;46,95;50;500;77,00%
1017060090;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 3/4;50,12;50;500;77,00%
1017060100;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 1;58,81;50;500;77,00%
1017060120;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 1-1/4;60,95;50;500;77,00%
1017060160;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 1-1/2;66,72;50;500;77,00%
1017060190;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 1-3/4;72,52;25;250;77,00%
1017060200;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 2;85,95;20;200;77,00%
1017060260;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO - 1/2-13 x 2-1/2;100,84;25;250;77,00%
1020020020;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 4-40 x 1/4;1,44;100;50000;78,00%
1020020040;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 4-40 x 3/8;1,57;100;30000;78,00%
1020020060;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 4-40 x 1/2;1,67;100;25000;78,00%
1020020090;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 4-40 x 3/4;2,32;100;17500;78,00%
1020030020;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 5-40 x 1/4;1,56;100;25000;78,00%
1020030040;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 5-40 x 3/8;1,70;100;20000;78,00%
1020030060;TORNILLO SOCKET CABEZA/PLANA NEGRO NC - 5-40 x 1/2;2,02;100;17500;78,00%
